,sale_Id,Sales Person,Country,Product,Date,Amount ($),Boxes Shipped
1013,1387,Ava Sharma,New Zealand,Tea Tree Moisturizer,28-05-2022,7024.11,190
1014,1388,Sophia Nair,New Zealand,Hair Repair Oil,31-05-2022,2884.52,118
1015,1389,Ananya Gupta,USA,Face Sheet Masks,26-06-2022,5022.76,154
1016,1390,Ananya Gupta,New Zealand,Lip Balm Pack,18-08-2022,5250.58,299
1017,1391,Ethan Reddy,USA,Niacinamide Toner,09-05-2022,2584.15,108
1018,1392,Mason Kapoor,USA,Vitamin C Cream,13-07-2022,8581.27,190
1019,1393,Sophia Nair,New Zealand,Lip Balm Pack,03-06-2022,559.73,12
1020,1394,Olivia D'Souza,India,Face Sheet Masks,07-06-2022,12905.06,498
1021,1395,Sophia Nair,USA,Hair Repair Oil,24-06-2022,13509.42,296
1022,1396,Ananya Gupta,India,Salicylic Acid Cleanser,29-05-2022,3116.98,148
1023,1397,Isabella Roy,USA,Anti-Aging Serum,05-06-2022,1123.46,56
1024,1398,Ethan Reddy,USA,Niacinamide Toner,30-03-2022,18188.8,495
1025,1399,Mason Kapoor,USA,Rose Water Toner,25-01-2022,8484.94,317
1026,1400,Sophia Nair,New Zealand,Aloe Vera Gel,22-07-2022,6693.75,476
1027,1401,Noah Mehta,New Zealand,Body Butter Cream,27-06-2022,9682.74,394
1028,1402,Isabella Roy,Australia,Anti-Aging Serum,19-01-2022,3241.7,232
1029,1403,Liam Patel,India,Tea Tree Moisturizer,29-03-2022,10885.26,233
1030,1404,Olivia D'Souza,USA,Anti-Aging Serum,24-06-2022,4934.32,194
1031,1405,Ethan Reddy,New Zealand,Anti-Aging Serum,24-03-2022,21726.67,436
1032,1406,Ethan Reddy,New Zealand,Body Butter Cream,18-04-2022,5873.54,355
1033,1407,Ananya Gupta,Canada,Salicylic Acid Cleanser,10-07-2022,9561.31,268
1034,1408,Ananya Gupta,Australia,Charcoal Face Wash,26-02-2022,3463.01,74
1035,1409,Isabella Roy,USA,Charcoal Face Wash,23-06-2022,136.05,11
1036,1410,Olivia D'Souza,Australia,Lip Balm Pack,21-05-2022,3525.11,215
1037,1411,Olivia D'Souza,Australia,Charcoal Face Wash,08-04-2022,4819.15,332
1038,1412,Liam Patel,Canada,Niacinamide Toner,21-08-2022,5661.96,136
1039,1413,Isabella Roy,Australia,Vitamin C Cream,28-01-2022,980.84,39
1040,1414,Lucas Verma,Australia,Charcoal Face Wash,05-08-2022,1430.77,38
1041,1415,Noah Mehta,India,Niacinamide Toner,27-07-2022,1178.22,40
1042,1416,Lucas Verma,New Zealand,Body Butter Cream,18-02-2022,9645.48,286
1043,1417,Mason Kapoor,New Zealand,Hydrating Face Serum,11-02-2022,3703.09,141
1044,1418,Ava Sharma,New Zealand,SPF 50 Sunscreen,28-02-2022,10465.99,393
1045,1419,Sophia Nair,India,Vitamin C Cream,27-03-2022,11297.48,314
1046,1420,Ananya Gupta,USA,Anti-Aging Serum,26-07-2022,9203.38,400
1047,1421,Lucas Verma,India,Face Sheet Masks,07-07-2022,10092.43,239
1048,1422,Ethan Reddy,New Zealand,Hair Repair Oil,11-07-2022,2394.9,84
1049,1423,Ethan Reddy,Australia,Vitamin C Cream,31-01-2022,4157.41,264
1050,1424,Mason Kapoor,Australia,Tea Tree Moisturizer,28-06-2022,3986.46,140
1051,1425,Sophia Nair,New Zealand,Lip Balm Pack,03-06-2022,16045.86,477
1052,1426,Ethan Reddy,New Zealand,Aloe Vera Gel,27-01-2022,5616.37,246
1053,1427,Isabella Roy,India,Under Eye Cream,11-08-2022,1741.42,42
1054,1428,Mason Kapoor,Australia,Niacinamide Toner,27-07-2022,4344.35,109
1055,1429,Liam Patel,USA,Body Butter Cream,09-03-2022,8483.48,342
1056,1430,Olivia D'Souza,New Zealand,Salicylic Acid Cleanser,06-05-2022,723.29,27
1057,1431,Lucas Verma,UK,Salicylic Acid Cleanser,20-01-2022,4476.0,343
1058,1432,Sophia Nair,New Zealand,SPF 50 Sunscreen,09-05-2022,13449.54,299
1059,1433,Ananya Gupta,New Zealand,Niacinamide Toner,27-07-2022,13220.1,305
1060,1434,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,16987.7,411
1061,1435,Ananya Gupta,Australia,Lip Balm Pack,10-07-2022,9085.51,237
1062,1436,Olivia D'Souza,USA,Anti-Aging Serum,27-06-2022,11544.08,423
1063,1437,Olivia D'Souza,USA,Vitamin C Cream,23-04-2022,12587.78,297
1064,1438,Liam Patel,Canada,Salicylic Acid Cleanser,17-04-2022,12202.64,321
1065,1439,Ava Sharma,UK,SPF 50 Sunscreen,23-01-2022,6319.71,366
1066,1440,Olivia D'Souza,New Zealand,Under Eye Cream,18-02-2022,16902.63,472
1067,1441,Liam Patel,India,Tea Tree Moisturizer,03-08-2022,5408.77,412
1068,1442,Ananya Gupta,New Zealand,Face Sheet Masks,02-05-2022,11725.2,314
1069,1443,Liam Patel,Canada,Tea Tree Moisturizer,22-04-2022,9669.71,376
1070,1444,Ananya Gupta,New Zealand,Vitamin C Cream,03-01-2022,2875.15,201
1071,1445,Sophia Nair,India,Anti-Aging Serum,11-03-2022,14214.55,447
1072,1446,Mason Kapoor,India,Body Butter Cream,05-03-2022,1195.52,29
1073,1447,Olivia D'Souza,Australia,Under Eye Cream,04-05-2022,16375.54,491
1074,1448,Ethan Reddy,New Zealand,Aloe Vera Gel,24-03-2022,8190.32,240
1075,1449,Ethan Reddy,New Zealand,Under Eye Cream,24-05-2022,19125.15,488
1076,1450,Lucas Verma,Australia,Hair Repair Oil,15-04-2022,585.65,20
1077,1451,Lucas Verma,UK,Aloe Vera Gel,26-03-2022,20317.26,485
1078,1452,Mason Kapoor,New Zealand,Rose Water Toner,07-08-2022,9887.34,320
1079,1453,Sophia Nair,Canada,Anti-Aging Serum,31-07-2022,8194.42,276
1080,1454,Isabella Roy,Australia,Under Eye Cream,26-03-2022,7471.71,491
1081,1455,Sophia Nair,UK,SPF 50 Sunscreen,02-06-2022,7060.26,142
1082,1456,Olivia D'Souza,UK,Salicylic Acid Cleanser,02-06-2022,13053.64,282
1083,1457,Mason Kapoor,USA,Anti-Aging Serum,29-04-2022,8399.02,181
1084,1458,Olivia D'Souza,UK,Hydrating Face Serum,11-03-2022,7990.6,199
1085,1459,Olivia D'Souza,Australia,Aloe Vera Gel,25-07-2022,11098.01,225
1086,1460,Lucas Verma,Australia,Body Butter Cream,03-05-2022,19951.07,426
1087,1461,Lucas Verma,Australia,Hydrating Face Serum,08-01-2022,119.82,10
1088,1462,Sophia Nair,USA,Anti-Aging Serum,02-01-2022,12551.57,377
1089,1463,Noah Mehta,USA,Rose Water Toner,29-07-2022,7718.1,265
1090,1464,Ananya Gupta,New Zealand,Body Butter Cream,29-07-2022,6264.79,163
1091,1465,Ethan Reddy,Australia,Niacinamide Toner,06-01-2022,1617.05,69
1092,1466,Isabella Roy,India,Charcoal Face Wash,26-03-2022,2630.52,64
1093,1467,Olivia D'Souza,USA,SPF 50 Sunscreen,28-08-2022,5024.53,251
1094,1468,Lucas Verma,Canada,Hair Repair Oil,27-01-2022,19586.58,451
1095,1469,Lucas Verma,Canada,Under Eye Cream,11-07-2022,1905.06,40
1096,1470,Mason Kapoor,India,Anti-Aging Serum,12-04-2022,5032.22,474
1097,1471,Isabella Roy,UK,Tea Tree Moisturizer,19-04-2022,7678.26,236
1098,1472,Olivia D'Souza,UK,Vitamin C Cream,10-02-2022,20181.0,409
1099,1473,Olivia D'Souza,Canada,Anti-Aging Serum,04-01-2022,8709.22,178
1100,1474,Liam Patel,UK,Face Sheet Masks,01-08-2022,18763.82,444
1101,1475,Lucas Verma,Australia,Hair Repair Oil,20-03-2022,11343.37,269
1102,1476,Liam Patel,UK,Vitamin C Cream,13-06-2022,4905.1,248
1103,1477,Ava Sharma,USA,Charcoal Face Wash,17-03-2022,10071.75,204
1104,1478,Sophia Nair,Canada,Hair Repair Oil,31-07-2022,5025.69,133
1105,1479,Olivia D'Souza,New Zealand,Charcoal Face Wash,30-08-2022,1274.86,81
1106,1480,Noah Mehta,USA,Face Sheet Masks,05-04-2022,2848.07,193
1107,1481,Isabella Roy,Australia,Rose Water Toner,19-06-2022,5431.35,152
1108,1482,Olivia D'Souza,UK,Rose Water Toner,21-06-2022,23090.87,482
1109,1483,Ananya Gupta,Australia,Anti-Aging Serum,11-06-2022,13289.99,273
1110,1484,Isabella Roy,Canada,SPF 50 Sunscreen,02-04-2022,14114.16,422
1111,1485,Liam Patel,Australia,Charcoal Face Wash,14-03-2022,3064.72,251
1112,1486,Noah Mehta,UK,Lip Balm Pack,03-07-2022,13987.08,372
1113,1487,Olivia D'Souza,UK,Niacinamide Toner,18-07-2022,17890.38,457
1114,1488,Ananya Gupta,UK,Tea Tree Moisturizer,01-08-2022,11345.7,487
1115,1489,Liam Patel,USA,Under Eye Cream,05-05-2022,3795.64,206
1116,1490,Lucas Verma,USA,SPF 50 Sunscreen,26-07-2022,1004.71,21
1117,1491,Liam Patel,Australia,Vitamin C Cream,30-05-2022,5575.62,371
1118,1492,Ananya Gupta,New Zealand,Hydrating Face Serum,07-05-2022,12563.44,420
1119,1493,Ananya Gupta,USA,Lip Balm Pack,21-06-2022,4983.24,143
1120,1494,Sophia Nair,New Zealand,Salicylic Acid Cleanser,16-08-2022,782.09,19
1121,1495,Liam Patel,UK,Vitamin C Cream,17-08-2022,17614.9,386
1122,1496,Lucas Verma,Canada,Aloe Vera Gel,30-04-2022,7897.13,358
1123,1497,Ethan Reddy,UK,Aloe Vera Gel,25-01-2022,16376.88,449
1124,1498,Ananya Gupta,India,Body Butter Cream,22-08-2022,5599.68,264
1125,1499,Ananya Gupta,New Zealand,Salicylic Acid Cleanser,26-08-2022,2966.47,144
1126,1500,Sophia Nair,UK,Body Butter Cream,19-05-2022,6828.68,484
1127,1501,Ananya Gupta,UK,Lip Balm Pack,27-08-2022,2555.95,192
1128,1502,Ananya Gupta,New Zealand,Rose Water Toner,29-04-2022,832.92,19
1129,1503,Sophia Nair,New Zealand,Tea Tree Moisturizer,15-07-2022,997.96,36
1130,1504,Isabella Roy,New Zealand,Lip Balm Pack,04-02-2022,7754.36,466
1131,1505,Noah Mehta,India,Aloe Vera Gel,16-05-2022,5507.19,176
1132,1506,Olivia D'Souza,Australia,Body Butter Cream,27-01-2022,1119.66,87
1133,1507,Sophia Nair,USA,Face Sheet Masks,02-06-2022,6853.59,384
1134,1508,Ava Sharma,USA,Hair Repair Oil,06-04-2022,12147.98,254
1135,1509,Lucas Verma,New Zealand,Aloe Vera Gel,26-07-2022,923.46,79
1136,1510,Ava Sharma,Canada,Salicylic Acid Cleanser,10-01-2022,442.07,24
1137,1511,Liam Patel,Canada,Aloe Vera Gel,04-01-2022,3900.37,83
1138,1512,Ava Sharma,New Zealand,Body Butter Cream,02-06-2022,801.63,25
1139,1513,Isabella Roy,India,Aloe Vera Gel,03-03-2022,10101.78,251
1140,1514,Sophia Nair,Canada,Vitamin C Cream,29-05-2022,6600.15,417
1141,1515,Lucas Verma,USA,Niacinamide Toner,28-05-2022,5302.98,258
1142,1516,Noah Mehta,UK,Under Eye Cream,02-08-2022,6310.09,257
1143,1517,Noah Mehta,Canada,Hydrating Face Serum,17-07-2022,2369.18,211
1144,1518,Sophia Nair,UK,Aloe Vera Gel,14-05-2022,16418.97,358
1145,1519,Olivia D'Souza,New Zealand,Vitamin C Cream,15-01-2022,10774.83,226
1146,1520,Sophia Nair,Australia,Niacinamide Toner,13-04-2022,5958.48,162
1147,1521,Olivia D'Souza,USA,Tea Tree Moisturizer,22-07-2022,1194.96,74
1148,1522,Isabella Roy,Australia,Charcoal Face Wash,11-04-2022,314.68,18
1149,1523,Mason Kapoor,Australia,Anti-Aging Serum,18-06-2022,1442.65,91
1150,1524,Liam Patel,USA,Under Eye Cream,12-06-2022,2810.34,78
1151,1525,Mason Kapoor,UK,Under Eye Cream,13-01-2022,1394.62,57
1152,1526,Liam Patel,Australia,Niacinamide Toner,02-04-2022,8143.6,213
1153,1527,Mason Kapoor,UK,Body Butter Cream,10-07-2022,12885.94,340
1154,1528,Liam Patel,Canada,Lip Balm Pack,03-08-2022,16223.13,362
1155,1529,Noah Mehta,UK,Face Sheet Masks,18-03-2022,8330.47,217
1156,1530,Mason Kapoor,New Zealand,Rose Water Toner,19-06-2022,5384.2,290
1157,1531,Ava Sharma,India,Hydrating Face Serum,07-03-2022,19594.27,450
1158,1532,Ava Sharma,New Zealand,Vitamin C Cream,27-05-2022,12213.24,266
1159,1533,Lucas Verma,UK,Hydrating Face Serum,11-05-2022,4242.56,357
1160,1534,Mason Kapoor,Australia,Face Sheet Masks,20-03-2022,13379.16,498
1161,1535,Lucas Verma,Australia,Tea Tree Moisturizer,25-03-2022,9353.99,246
1162,1536,Ananya Gupta,New Zealand,Vitamin C Cream,26-08-2022,5032.73,147
1163,1537,Mason Kapoor,UK,Lip Balm Pack,09-01-2022,3041.08,103
1164,1538,Ananya Gupta,Canada,Hair Repair Oil,25-03-2022,3258.73,150
1165,1539,Liam Patel,USA,Anti-Aging Serum,17-05-2022,10452.26,242
1166,1540,Ethan Reddy,USA,Hydrating Face Serum,29-05-2022,8642.86,298
1167,1541,Ananya Gupta,India,Rose Water Toner,31-03-2022,2523.86,102
1168,1542,Ethan Reddy,Canada,Charcoal Face Wash,07-05-2022,11599.9,324
1169,1543,Liam Patel,New Zealand,SPF 50 Sunscreen,27-05-2022,15606.61,331
1170,1544,Mason Kapoor,New Zealand,Lip Balm Pack,13-07-2022,9583.51,312
1171,1545,Noah Mehta,New Zealand,Tea Tree Moisturizer,13-08-2022,10192.85,373
1172,1546,Olivia D'Souza,USA,Hydrating Face Serum,02-05-2022,21701.44,483
1173,1547,Sophia Nair,India,Hair Repair Oil,28-08-2022,6496.58,366
1174,1548,Ananya Gupta,New Zealand,Body Butter Cream,02-02-2022,16383.31,438
1175,1549,Mason Kapoor,New Zealand,Body Butter Cream,03-06-2022,15834.45,361
1176,1550,Noah Mehta,UK,Lip Balm Pack,17-05-2022,7501.02,489
1177,1551,Noah Mehta,UK,Hydrating Face Serum,24-06-2022,922.43,29
1178,1552,Ananya Gupta,India,Salicylic Acid Cleanser,28-04-2022,6141.45,213
1179,1553,Noah Mehta,New Zealand,Rose Water Toner,23-03-2022,1745.79,156
1180,1554,Liam Patel,New Zealand,Charcoal Face Wash,25-03-2022,7268.2,198
1181,1555,Sophia Nair,UK,SPF 50 Sunscreen,25-04-2022,424.38,30
1182,1556,Noah Mehta,New Zealand,Body Butter Cream,08-04-2022,10711.79,331
1183,1557,Noah Mehta,USA,Vitamin C Cream,23-03-2022,8154.9,248
1184,1558,Ava Sharma,New Zealand,Tea Tree Moisturizer,25-07-2022,5132.41,454
1185,1559,Isabella Roy,India,Vitamin C Cream,21-03-2022,6538.2,264
1186,1560,Ethan Reddy,USA,Rose Water Toner,11-07-2022,13625.75,406
1187,1561,Isabella Roy,Australia,SPF 50 Sunscreen,18-06-2022,3344.35,244
1188,1562,Sophia Nair,India,Aloe Vera Gel,02-03-2022,11456.29,325
1189,1563,Ava Sharma,India,Hair Repair Oil,19-04-2022,8946.01,434
1190,1564,Ananya Gupta,Australia,Hair Repair Oil,16-01-2022,15120.74,360
1191,1565,Ethan Reddy,Canada,Under Eye Cream,01-04-2022,9372.51,274
1192,1566,Ananya Gupta,UK,Hydrating Face Serum,22-05-2022,4531.42,107
1193,1567,Noah Mehta,USA,Aloe Vera Gel,13-01-2022,16283.5,456
1194,1568,Ava Sharma,Canada,Tea Tree Moisturizer,24-01-2022,10108.84,402
1195,1569,Noah Mehta,UK,Body Butter Cream,12-08-2022,3801.03,202
1196,1570,Liam Patel,USA,Anti-Aging Serum,08-07-2022,1308.08,51
1197,1571,Noah Mehta,Canada,Face Sheet Masks,09-07-2022,13195.0,285
1198,1572,Isabella Roy,Australia,Niacinamide Toner,25-04-2022,5223.33,152
1199,1573,Olivia D'Souza,Canada,Salicylic Acid Cleanser,30-08-2022,6102.47,146
1200,1574,Noah Mehta,Australia,Hydrating Face Serum,29-06-2022,8416.43,237
1201,1575,Isabella Roy,Canada,Under Eye Cream,22-05-2022,8215.87,334
1202,1576,Sophia Nair,Canada,SPF 50 Sunscreen,29-03-2022,6936.38,322
1203,1577,Olivia D'Souza,New Zealand,Under Eye Cream,04-03-2022,2422.62,180
1204,1578,Lucas Verma,USA,Anti-Aging Serum,13-01-2022,17090.34,366
1205,1579,Ava Sharma,Canada,Hydrating Face Serum,23-02-2022,10497.39,324
1206,1580,Sophia Nair,UK,Under Eye Cream,29-08-2022,569.78,14
1207,1581,Olivia D'Souza,UK,Hydrating Face Serum,15-03-2022,4103.17,124
1208,1582,Isabella Roy,Australia,SPF 50 Sunscreen,26-08-2022,891.11,73
1209,1583,Isabella Roy,UK,Hydrating Face Serum,18-01-2022,14127.27,465
1210,1584,Olivia D'Souza,USA,Aloe Vera Gel,25-03-2022,5150.27,218
1211,1585,Noah Mehta,USA,Face Sheet Masks,08-03-2022,146.7,13
1212,1586,Sophia Nair,New Zealand,Hair Repair Oil,17-02-2022,3812.92,118
1213,1587,Mason Kapoor,USA,Niacinamide Toner,23-07-2022,9450.04,218
1214,1588,Noah Mehta,UK,Face Sheet Masks,14-02-2022,6457.54,293
1215,1589,Olivia D'Souza,UK,Under Eye Cream,19-02-2022,7925.54,309
1216,1590,Lucas Verma,USA,Tea Tree Moisturizer,13-04-2022,16861.45,385
1217,1591,Lucas Verma,New Zealand,Salicylic Acid Cleanser,17-08-2022,1650.87,72
1218,1592,Ananya Gupta,Australia,Hair Repair Oil,15-07-2022,19861.82,424
1219,1593,Isabella Roy,Canada,Body Butter Cream,08-06-2022,10647.12,234
1220,1594,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,1564.91,49
1221,1595,Liam Patel,India,Tea Tree Moisturizer,10-01-2022,2126.3,89
1222,1596,Liam Patel,India,Niacinamide Toner,09-04-2022,2893.74,204
1223,1597,Isabella Roy,Australia,Tea Tree Moisturizer,17-04-2022,13434.96,283
1224,1598,Ethan Reddy,India,Lip Balm Pack,05-07-2022,8273.51,169
1225,1599,Noah Mehta,UK,Charcoal Face Wash,07-04-2022,4063.64,149
1226,1600,Olivia D'Souza,UK,Aloe Vera Gel,06-08-2022,6650.47,471
1227,1601,Liam Patel,USA,Hydrating Face Serum,08-02-2022,4463.32,295
1228,1602,Ava Sharma,USA,SPF 50 Sunscreen,10-03-2022,16996.07,471
1229,1603,Olivia D'Souza,UK,Tea Tree Moisturizer,30-08-2022,4768.41,183
1230,1604,Isabella Roy,Australia,Face Sheet Masks,30-03-2022,18046.13,401
1231,1605,Mason Kapoor,USA,Aloe Vera Gel,18-05-2022,868.92,46
1232,1606,Liam Patel,Australia,Charcoal Face Wash,26-01-2022,4759.75,96
1233,1607,Isabella Roy,USA,Rose Water Toner,22-03-2022,19576.41,402
1234,1608,Sophia Nair,USA,Lip Balm Pack,20-06-2022,4824.94,235
1235,1609,Isabella Roy,Canada,Hair Repair Oil,19-05-2022,5555.52,150
1236,1610,Lucas Verma,USA,Aloe Vera Gel,28-01-2022,6004.2,126
1237,1611,Sophia Nair,USA,SPF 50 Sunscreen,06-04-2022,12369.81,456
1238,1612,Noah Mehta,UK,Lip Balm Pack,23-05-2022,861.89,29
1239,1613,Ava Sharma,Australia,Vitamin C Cream,11-03-2022,6048.32,360
1240,1614,Sophia Nair,India,Body Butter Cream,02-06-2022,15051.5,418
1241,1615,Mason Kapoor,UK,Under Eye Cream,18-05-2022,756.72,24
1242,1616,Isabella Roy,Canada,Salicylic Acid Cleanser,22-06-2022,534.64,22
1243,1617,Ava Sharma,Canada,Aloe Vera Gel,11-04-2022,12424.63,360
1244,1618,Liam Patel,India,Face Sheet Masks,18-05-2022,15136.25,354
1245,1619,Liam Patel,UK,Face Sheet Masks,28-03-2022,580.35,31
1246,1620,Ananya Gupta,India,Charcoal Face Wash,30-08-2022,5804.87,119
1247,1621,Noah Mehta,New Zealand,Face Sheet Masks,30-01-2022,23152.04,487
1248,1622,Mason Kapoor,Canada,SPF 50 Sunscreen,19-08-2022,6174.38,232
1249,1623,Lucas Verma,India,Tea Tree Moisturizer,07-07-2022,16619.54,425
1250,1624,Lucas Verma,New Zealand,Face Sheet Masks,10-06-2022,3214.37,161
1251,1625,Mason Kapoor,Australia,Vitamin C Cream,13-08-2022,16037.03,475
1252,1626,Lucas Verma,USA,Charcoal Face Wash,30-03-2022,6455.88,299
1253,1627,Isabella Roy,New Zealand,SPF 50 Sunscreen,15-03-2022,20659.54,478
1254,1628,Olivia D'Souza,Canada,Under Eye Cream,19-04-2022,19030.11,434
1255,1629,Noah Mehta,India,Hair Repair Oil,07-05-2022,5042.61,140
1256,1630,Sophia Nair,UK,SPF 50 Sunscreen,11-02-2022,15274.46,350
1257,1631,Mason Kapoor,USA,Charcoal Face Wash,16-03-2022,13934.58,498
1258,1632,Lucas Verma,Australia,SPF 50 Sunscreen,13-08-2022,858.68,73
1259,1633,Ananya Gupta,India,Hair Repair Oil,01-05-2022,10382.3,390
1260,1634,Olivia D'Souza,USA,Hair Repair Oil,27-01-2022,7825.06,499
1261,1635,Mason Kapoor,Canada,Anti-Aging Serum,19-05-2022,329.0,16
1262,1636,Isabella Roy,Australia,Rose Water Toner,04-07-2022,7014.04,191
1263,1637,Olivia D'Souza,India,Anti-Aging Serum,02-01-2022,9390.28,433
1264,1638,Noah Mehta,New Zealand,SPF 50 Sunscreen,26-08-2022,3368.14,279
1265,1639,Olivia D'Souza,Australia,Aloe Vera Gel,31-07-2022,2200.4,152
1266,1640,Sophia Nair,New Zealand,Face Sheet Masks,11-06-2022,381.6,23
1267,1641,Lucas Verma,USA,Body Butter Cream,26-02-2022,16452.13,440
1268,1642,Noah Mehta,India,Lip Balm Pack,02-07-2022,7364.22,306
1269,1643,Olivia D'Souza,USA,Face Sheet Masks,01-06-2022,11031.64,300
1270,1644,Ethan Reddy,India,Vitamin C Cream,24-02-2022,715.01,37
1271,1645,Ananya Gupta,Canada,Salicylic Acid Cleanser,01-03-2022,5699.19,197
1272,1646,Ava Sharma,India,SPF 50 Sunscreen,16-02-2022,7524.98,189
1273,1647,Sophia Nair,Australia,Hair Repair Oil,01-01-2022,10002.88,253
1274,1648,Liam Patel,New Zealand,Hair Repair Oil,29-05-2022,3812.45,85
1275,1649,Lucas Verma,Australia,Charcoal Face Wash,03-08-2022,6717.5,354
1276,1650,Ananya Gupta,Australia,Tea Tree Moisturizer,09-05-2022,8326.18,167
1277,1651,Isabella Roy,New Zealand,Salicylic Acid Cleanser,31-01-2022,5177.5,120
1278,1652,Ava Sharma,India,Body Butter Cream,02-07-2022,12188.95,362
1279,1653,Olivia D'Souza,India,Hair Repair Oil,23-07-2022,1225.41,80
1280,1654,Liam Patel,UK,Tea Tree Moisturizer,28-04-2022,16191.56,422
1281,1655,Olivia D'Souza,New Zealand,Lip Balm Pack,01-05-2022,10095.38,364
1282,1656,Ava Sharma,USA,Lip Balm Pack,24-03-2022,8901.98,335
1283,1657,Ethan Reddy,India,Under Eye Cream,20-08-2022,1761.2,138
1284,1658,Ava Sharma,UK,Rose Water Toner,02-05-2022,15189.5,308
1285,1659,Ananya Gupta,USA,Anti-Aging Serum,27-01-2022,7077.02,189
1286,1660,Sophia Nair,Australia,Tea Tree Moisturizer,21-06-2022,16495.37,424
1287,1661,Noah Mehta,UK,Vitamin C Cream,27-02-2022,6530.73,215
1288,1662,Noah Mehta,Australia,Under Eye Cream,05-06-2022,12915.63,388
1289,1663,Isabella Roy,Canada,Hydrating Face Serum,06-08-2022,16425.05,375
1290,1664,Olivia D'Souza,Australia,Hair Repair Oil,12-06-2022,6775.0,352
1291,1665,Lucas Verma,Canada,Lip Balm Pack,24-03-2022,4553.78,237
1292,1666,Liam Patel,USA,Anti-Aging Serum,17-04-2022,20895.19,482
1293,1667,Sophia Nair,UK,Hydrating Face Serum,16-07-2022,14822.36,318
1294,1668,Ethan Reddy,New Zealand,Rose Water Toner,27-03-2022,3428.81,225
1295,1669,Mason Kapoor,USA,Hydrating Face Serum,10-06-2022,2925.47,224
1296,1670,Lucas Verma,Canada,Tea Tree Moisturizer,10-01-2022,19444.09,452
1297,1671,Ethan Reddy,UK,Hair Repair Oil,09-03-2022,8591.2,176
1298,1672,Lucas Verma,UK,Body Butter Cream,30-04-2022,2289.16,167
1299,1673,Ananya Gupta,UK,Hydrating Face Serum,01-06-2022,6384.11,265
1300,1674,Lucas Verma,USA,Hydrating Face Serum,10-01-2022,2747.98,115
1301,1675,Liam Patel,Australia,Aloe Vera Gel,27-04-2022,6324.87,296
1302,1676,Liam Patel,USA,Anti-Aging Serum,19-01-2022,4592.38,155
1303,1677,Olivia D'Souza,UK,Tea Tree Moisturizer,29-05-2022,5016.53,164
1304,1678,Ethan Reddy,USA,Anti-Aging Serum,19-03-2022,636.78,43
1305,1679,Liam Patel,India,Vitamin C Cream,28-03-2022,2948.69,189
1306,1680,Ethan Reddy,Canada,Under Eye Cream,19-04-2022,19971.42,463
1307,1681,Ava Sharma,Australia,Salicylic Acid Cleanser,18-06-2022,8218.19,439
1308,1682,Ethan Reddy,Canada,Niacinamide Toner,21-07-2022,4964.03,225
1309,1683,Ethan Reddy,Australia,Tea Tree Moisturizer,21-02-2022,7881.92,253
1310,1684,Isabella Roy,India,Salicylic Acid Cleanser,28-08-2022,15267.53,321
1311,1685,Isabella Roy,USA,Hair Repair Oil,02-04-2022,16343.94,485
1312,1686,Sophia Nair,USA,Niacinamide Toner,06-01-2022,10904.55,236
1313,1687,Ethan Reddy,USA,Under Eye Cream,16-07-2022,3205.0,81
1314,1688,Olivia D'Souza,New Zealand,Under Eye Cream,18-01-2022,5771.22,140
1315,1689,Mason Kapoor,Australia,Charcoal Face Wash,24-03-2022,3977.2,80
1316,1690,Noah Mehta,New Zealand,Salicylic Acid Cleanser,21-02-2022,8919.5,363
1317,1691,Mason Kapoor,UK,Vitamin C Cream,06-04-2022,23284.44,499
1318,1692,Isabella Roy,Australia,Face Sheet Masks,27-04-2022,4260.44,103
1319,1693,Ava Sharma,India,Rose Water Toner,14-03-2022,7570.61,159
1320,1694,Ethan Reddy,Australia,Body Butter Cream,31-03-2022,18742.38,469
1321,1695,Mason Kapoor,UK,Anti-Aging Serum,07-07-2022,8787.8,249
1322,1696,Lucas Verma,New Zealand,Under Eye Cream,01-07-2022,16253.66,423
1323,1697,Lucas Verma,India,Aloe Vera Gel,06-05-2022,10789.63,436
1324,1698,Olivia D'Souza,Canada,Under Eye Cream,20-03-2022,841.52,27
1325,1699,Lucas Verma,UK,Under Eye Cream,30-01-2022,5926.16,152
1326,1700,Ava Sharma,Australia,Anti-Aging Serum,02-06-2022,7066.65,221
1327,1701,Olivia D'Souza,New Zealand,Body Butter Cream,01-04-2022,11533.13,427
1328,1702,Ava Sharma,Australia,Tea Tree Moisturizer,10-06-2022,6390.52,146
1329,1703,Sophia Nair,USA,Face Sheet Masks,09-06-2022,444.44,15
1330,1704,Ava Sharma,New Zealand,SPF 50 Sunscreen,15-06-2022,7220.46,171
1331,1705,Noah Mehta,Canada,SPF 50 Sunscreen,24-02-2022,3490.94,120
1332,1706,Mason Kapoor,Canada,Tea Tree Moisturizer,12-08-2022,7408.06,168
1333,1707,Noah Mehta,Canada,Rose Water Toner,31-07-2022,4111.71,175
1334,1708,Ananya Gupta,India,Tea Tree Moisturizer,28-03-2022,3823.54,269
1335,1709,Mason Kapoor,Australia,Lip Balm Pack,06-07-2022,4542.86,186
1336,1710,Noah Mehta,UK,Hydrating Face Serum,29-04-2022,527.39,11
1337,1711,Liam Patel,USA,Anti-Aging Serum,22-02-2022,4013.93,124
